id,county,state,age,sex,total,percent
0500000US13073,Columbia County, Georgia,30 to 34 ,male,5122,6.6
0500000US13073,Columbia County, Georgia,35 to 39 ,male,4892,6.3
0500000US13073,Columbia County, Georgia,40 to 44 ,male,4958,6.4
0500000US13073,Columbia County, Georgia,45 to 49 ,male,4343,5.6
0500000US13073,Columbia County, Georgia,50 to 54 ,male,5214,6.7
0500000US13073,Columbia County, Georgia,55 to 59 ,male,4946,6.3
0500000US13073,Columbia County, Georgia,60 to 64 ,male,3929,5
0500000US13073,Columbia County, Georgia,65 to 69 ,male,4374,5.6
0500000US13073,Columbia County, Georgia,70 to 74 ,male,2217,2.8
0500000US13073,Columbia County, Georgia,75 to 79 ,male,2427,3.1
0500000US13073,Columbia County, Georgia,80 to 84 ,male,461,0.6
0500000US13073,Columbia County, Georgia,85+,male,472,0.6
0500000US13077,Coweta County, Georgia,0-5 ,male,4451,6.1
0500000US13077,Coweta County, Georgia,5 to 9 ,male,6318,8.6
0500000US13077,Coweta County, Georgia,10 to 14 ,male,4806,6.6
0500000US13077,Coweta County, Georgia,15 to 19 ,male,4985,6.8
0500000US13077,Coweta County, Georgia,20 to 24 ,male,4249,5.8
0500000US13077,Coweta County, Georgia,25 to 29 ,male,4634,6.3
0500000US13077,Coweta County, Georgia,30 to 34 ,male,4428,6
0500000US13077,Coweta County, Georgia,35 to 39 ,male,3549,4.8
0500000US13077,Coweta County, Georgia,40 to 44 ,male,5727,7.8
0500000US13077,Coweta County, Georgia,45 to 49 ,male,5609,7.7
0500000US13077,Coweta County, Georgia,50 to 54 ,male,5255,7.2
0500000US13077,Coweta County, Georgia,55 to 59 ,male,5235,7.1
0500000US13077,Coweta County, Georgia,60 to 64 ,male,4201,5.7
0500000US13077,Coweta County, Georgia,65 to 69 ,male,2902,4
0500000US13077,Coweta County, Georgia,70 to 74 ,male,2974,4.1
0500000US13077,Coweta County, Georgia,75 to 79 ,male,1985,2.7
0500000US13077,Coweta County, Georgia,80 to 84 ,male,1415,1.9
0500000US13077,Coweta County, Georgia,85+,male,547,0.7
0500000US13089,DeKalb County, Georgia,0-5 ,male,26650,7.4
0500000US13089,DeKalb County, Georgia,5 to 9 ,male,22712,6.3
0500000US13089,DeKalb County, Georgia,10 to 14 ,male,25772,7.2
0500000US13089,DeKalb County, Georgia,15 to 19 ,male,21933,6.1
0500000US13089,DeKalb County, Georgia,20 to 24 ,male,21655,6
0500000US13089,DeKalb County, Georgia,25 to 29 ,male,31052,8.7
0500000US13089,DeKalb County, Georgia,30 to 34 ,male,30178,8.4
0500000US13089,DeKalb County, Georgia,35 to 39 ,male,25375,7.1
0500000US13089,DeKalb County, Georgia,40 to 44 ,male,26152,7.3
0500000US13089,DeKalb County, Georgia,45 to 49 ,male,23919,6.7
0500000US13089,DeKalb County, Georgia,50 to 54 ,male,22043,6.2
0500000US13089,DeKalb County, Georgia,55 to 59 ,male,22929,6.4
0500000US13089,DeKalb County, Georgia,60 to 64 ,male,17545,4.9
0500000US13089,DeKalb County, Georgia,65 to 69 ,male,16163,4.5
0500000US13089,DeKalb County, Georgia,70 to 74 ,male,9853,2.8
0500000US13089,DeKalb County, Georgia,75 to 79 ,male,7354,2.1
0500000US13089,DeKalb County, Georgia,80 to 84 ,male,2964,0.8
0500000US13089,DeKalb County, Georgia,85+,male,3688,1
0500000US13095,Dougherty County, Georgia,0-5 ,male,3100,7.7
0500000US13095,Dougherty County, Georgia,5 to 9 ,male,2529,6.3
0500000US13095,Dougherty County, Georgia,10 to 14 ,male,3170,7.9
0500000US13095,Dougherty County, Georgia,15 to 19 ,male,2983,7.4
0500000US13095,Dougherty County, Georgia,20 to 24 ,male,4350,10.8
0500000US13095,Dougherty County, Georgia,25 to 29 ,male,2016,5
0500000US13095,Dougherty County, Georgia,30 to 34 ,male,2207,5.5
0500000US13095,Dougherty County, Georgia,35 to 39 ,male,3919,9.7
0500000US13095,Dougherty County, Georgia,40 to 44 ,male,1525,3.8
0500000US13095,Dougherty County, Georgia,45 to 49 ,male,1659,4.1
0500000US13095,Dougherty County, Georgia,50 to 54 ,male,2091,5.2
0500000US13095,Dougherty County, Georgia,55 to 59 ,male,2661,6.6
0500000US13095,Dougherty County, Georgia,60 to 64 ,male,2027,5
0500000US13095,Dougherty County, Georgia,65 to 69 ,male,2356,5.8
0500000US13095,Dougherty County, Georgia,70 to 74 ,male,1574,3.9
0500000US13095,Dougherty County, Georgia,75 to 79 ,male,1022,2.5
0500000US13095,Dougherty County, Georgia,80 to 84 ,male,751,1.9
0500000US13095,Dougherty County, Georgia,85+,male,351,0.9
0500000US13097,Douglas County, Georgia,0-5 ,male,6049,8.6
0500000US13097,Douglas County, Georgia,5 to 9 ,male,3134,4.5
0500000US13097,Douglas County, Georgia,10 to 14 ,male,8127,11.6
0500000US13097,Douglas County, Georgia,15 to 19 ,male,5684,8.1
0500000US13097,Douglas County, Georgia,20 to 24 ,male,5020,7.2
0500000US13097,Douglas County, Georgia,25 to 29 ,male,3859,5.5
0500000US13097,Douglas County, Georgia,30 to 34 ,male,3945,5.6
0500000US13097,Douglas County, Georgia,35 to 39 ,male,5233,7.5
0500000US13097,Douglas County, Georgia,40 to 44 ,male,4020,5.7
0500000US13097,Douglas County, Georgia,45 to 49 ,male,4238,6
0500000US13097,Douglas County, Georgia,50 to 54 ,male,5200,7.4
0500000US13097,Douglas County, Georgia,55 to 59 ,male,2812,4
0500000US13097,Douglas County, Georgia,60 to 64 ,male,5467,7.8
0500000US13097,Douglas County, Georgia,65 to 69 ,male,3069,4.4
0500000US13097,Douglas County, Georgia,70 to 74 ,male,1825,2.6
0500000US13097,Douglas County, Georgia,75 to 79 ,male,1299,1.9
0500000US13097,Douglas County, Georgia,80 to 84 ,male,342,0.5
0500000US13097,Douglas County, Georgia,85+,male,799,1.1
0500000US13113,Fayette County, Georgia,0-5 ,male,2560,4.7
0500000US13113,Fayette County, Georgia,5 to 9 ,male,3898,7.1
0500000US13113,Fayette County, Georgia,10 to 14 ,male,3801,7
0500000US13113,Fayette County, Georgia,15 to 19 ,male,4013,7.3
0500000US13113,Fayette County, Georgia,20 to 24 ,male,3104,5.7
0500000US13113,Fayette County, Georgia,25 to 29 ,male,2782,5.1
0500000US13113,Fayette County, Georgia,30 to 34 ,male,1995,3.6
0500000US13113,Fayette County, Georgia,35 to 39 ,male,3827,7
0500000US13113,Fayette County, Georgia,40 to 44 ,male,3373,6.2
0500000US13113,Fayette County, Georgia,45 to 49 ,male,3948,7.2
0500000US13113,Fayette County, Georgia,50 to 54 ,male,3746,6.9
0500000US13113,Fayette County, Georgia,55 to 59 ,male,5087,9.3
0500000US13113,Fayette County, Georgia,60 to 64 ,male,2940,5.4
0500000US13113,Fayette County, Georgia,65 to 69 ,male,2951,5.4
0500000US13113,Fayette County, Georgia,70 to 74 ,male,2833,5.2
0500000US13113,Fayette County, Georgia,75 to 79 ,male,1540,2.8
0500000US13113,Fayette County, Georgia,80 to 84 ,male,956,1.7
0500000US13113,Fayette County, Georgia,85+,male,1307,2.4
0500000US13115,Floyd County, Georgia,0-5 ,male,2632,5.5
0500000US13115,Floyd County, Georgia,5 to 9 ,male,3865,8.1
0500000US13115,Floyd County, Georgia,10 to 14 ,male,3643,7.6
0500000US13115,Floyd County, Georgia,15 to 19 ,male,3390,7.1
0500000US13115,Floyd County, Georgia,20 to 24 ,male,3370,7
0500000US13115,Floyd County, Georgia,25 to 29 ,male,3940,8.2
0500000US13115,Floyd County, Georgia,30 to 34 ,male,2460,5.1
0500000US13115,Floyd County, Georgia,35 to 39 ,male,2800,5.9
0500000US13115,Floyd County, Georgia,40 to 44 ,male,2094,4.4
0500000US13115,Floyd County, Georgia,45 to 49 ,male,3488,7.3
0500000US13115,Floyd County, Georgia,50 to 54 ,male,3484,7.3
0500000US13115,Floyd County, Georgia,55 to 59 ,male,2597,5.4
0500000US13115,Floyd County, Georgia,60 to 64 ,male,2461,5.1
0500000US13115,Floyd County, Georgia,65 to 69 ,male,2581,5.4
0500000US13115,Floyd County, Georgia,70 to 74 ,male,2339,4.9
0500000US13115,Floyd County, Georgia,75 to 79 ,male,1598,3.3
0500000US13115,Floyd County, Georgia,80 to 84 ,male,371,0.8
0500000US13115,Floyd County, Georgia,85+,male,718,1.5
0500000US13117,Forsyth County, Georgia,0-5 ,male,7105,5.9
0500000US13117,Forsyth County, Georgia,5 to 9 ,male,9994,8.2
0500000US13117,Forsyth County, Georgia,10 to 14 ,male,10265,8.5
0500000US13117,Forsyth County, Georgia,15 to 19 ,male,9759,8
0500000US13117,Forsyth County, Georgia,20 to 24 ,male,6079,5
0500000US13117,Forsyth County, Georgia,25 to 29 ,male,5177,4.3
0500000US13117,Forsyth County, Georgia,30 to 34 ,male,5983,4.9
0500000US13117,Forsyth County, Georgia,35 to 39 ,male,10107,8.3
0500000US13117,Forsyth County, Georgia,40 to 44 ,male,9130,7.5
0500000US13117,Forsyth County, Georgia,45 to 49 ,male,11247,9.3
0500000US13117,Forsyth County, Georgia,50 to 54 ,male,9253,7.6
0500000US13117,Forsyth County, Georgia,55 to 59 ,male,8261,6.8
0500000US13117,Forsyth County, Georgia,60 to 64 ,male,5621,4.6
0500000US13117,Forsyth County, Georgia,65 to 69 ,male,5082,4.2
0500000US13117,Forsyth County, Georgia,70 to 74 ,male,3310,2.7
0500000US13117,Forsyth County, Georgia,75 to 79 ,male,2594,2.1
0500000US13117,Forsyth County, Georgia,80 to 84 ,male,1870,1.5
0500000US13117,Forsyth County, Georgia,85+,male,400,0.3
0500000US13121,Fulton County, Georgia,0-5 ,male,31029,6
0500000US13121,Fulton County, Georgia,5 to 9 ,male,29977,5.8
0500000US13121,Fulton County, Georgia,10 to 14 ,male,34704,6.7
0500000US13121,Fulton County, Georgia,15 to 19 ,male,35891,7
0500000US13121,Fulton County, Georgia,20 to 24 ,male,37936,7.4
0500000US13121,Fulton County, Georgia,25 to 29 ,male,47169,9.2
0500000US13121,Fulton County, Georgia,30 to 34 ,male,43101,8.4
0500000US13121,Fulton County, Georgia,35 to 39 ,male,36338,7.1
0500000US13121,Fulton County, Georgia,40 to 44 ,male,35776,6.9
0500000US13121,Fulton County, Georgia,45 to 49 ,male,36811,7.1
0500000US13121,Fulton County, Georgia,50 to 54 ,male,34609,6.7
0500000US13121,Fulton County, Georgia,55 to 59 ,male,32387,6.3
0500000US13121,Fulton County, Georgia,60 to 64 ,male,25418,4.9
0500000US13121,Fulton County, Georgia,65 to 69 ,male,18871,3.7
0500000US13121,Fulton County, Georgia,70 to 74 ,male,16080,3.1
0500000US13121,Fulton County, Georgia,75 to 79 ,male,9002,1.7
0500000US13121,Fulton County, Georgia,80 to 84 ,male,4123,0.8
0500000US13121,Fulton County, Georgia,85+,male,5679,1.1
0500000US13127,Glynn County, Georgia,0-5 ,male,2015,5
0500000US13127,Glynn County, Georgia,5 to 9 ,male,3712,9.2
0500000US13127,Glynn County, Georgia,10 to 14 ,male,2290,5.7
0500000US13127,Glynn County, Georgia,15 to 19 ,male,2429,6
0500000US13127,Glynn County, Georgia,20 to 24 ,male,2868,7.1
0500000US13127,Glynn County, Georgia,25 to 29 ,male,2542,6.3
0500000US13127,Glynn County, Georgia,30 to 34 ,male,2539,6.3
0500000US13127,Glynn County, Georgia,35 to 39 ,male,1879,4.6
0500000US13127,Glynn County, Georgia,40 to 44 ,male,2162,5.3
0500000US13127,Glynn County, Georgia,45 to 49 ,male,2455,6.1
0500000US13127,Glynn County, Georgia,50 to 54 ,male,2506,6.2
0500000US13127,Glynn County, Georgia,55 to 59 ,male,2587,6.4
0500000US13127,Glynn County, Georgia,60 to 64 ,male,2638,6.5
0500000US13127,Glynn County, Georgia,65 to 69 ,male,3154,7.8
0500000US13127,Glynn County, Georgia,70 to 74 ,male,1779,4.4
0500000US13127,Glynn County, Georgia,75 to 79 ,male,985,2.4
0500000US13127,Glynn County, Georgia,80 to 84 ,male,1310,3.2
0500000US13127,Glynn County, Georgia,85+,male,577,1.4
0500000US13135,Gwinnett County, Georgia,0-5 ,male,30822,6.7
0500000US13135,Gwinnett County, Georgia,5 to 9 ,male,33829,7.4
0500000US13135,Gwinnett County, Georgia,10 to 14 ,male,37998,8.3
0500000US13135,Gwinnett County, Georgia,15 to 19 ,male,36275,7.9
0500000US13135,Gwinnett County, Georgia,20 to 24 ,male,30578,6.7
0500000US13135,Gwinnett County, Georgia,25 to 29 ,male,31056,6.8
0500000US13135,Gwinnett County, Georgia,30 to 34 ,male,29856,6.5
0500000US13135,Gwinnett County, Georgia,35 to 39 ,male,33763,7.4
0500000US13135,Gwinnett County, Georgia,40 to 44 ,male,29901,6.5
0500000US13135,Gwinnett County, Georgia,45 to 49 ,male,33590,7.4
0500000US13135,Gwinnett County, Georgia,50 to 54 ,male,32181,7
0500000US13135,Gwinnett County, Georgia,55 to 59 ,male,32427,7.1
0500000US13135,Gwinnett County, Georgia,60 to 64 ,male,20860,4.6
0500000US13135,Gwinnett County, Georgia,65 to 69 ,male,17085,3.7
0500000US13135,Gwinnett County, Georgia,70 to 74 ,male,12303,2.7
0500000US13135,Gwinnett County, Georgia,75 to 79 ,male,6681,1.5
0500000US13135,Gwinnett County, Georgia,80 to 84 ,male,3265,0.7
0500000US13135,Gwinnett County, Georgia,85+,male,4367,1
0500000US13139,Hall County, Georgia,0-5 ,male,6556,6.5
0500000US13139,Hall County, Georgia,5 to 9 ,male,6207,6.1
0500000US13139,Hall County, Georgia,10 to 14 ,male,8535,8.4
0500000US13139,Hall County, Georgia,15 to 19 ,male,7262,7.2
0500000US13139,Hall County, Georgia,20 to 24 ,male,6559,6.5
0500000US13139,Hall County, Georgia,25 to 29 ,male,6779,6.7
0500000US13139,Hall County, Georgia,30 to 34 ,male,6301,6.2
0500000US13139,Hall County, Georgia,35 to 39 ,male,6040,6
0500000US13139,Hall County, Georgia,40 to 44 ,male,6444,6.4
0500000US13139,Hall County, Georgia,45 to 49 ,male,7118,7
0500000US13139,Hall County, Georgia,50 to 54 ,male,7279,7.2
0500000US13139,Hall County, Georgia,55 to 59 ,male,6860,6.8
0500000US13139,Hall County, Georgia,60 to 64 ,male,5564,5.5
0500000US13139,Hall County, Georgia,65 to 69 ,male,4447,4.4
0500000US13139,Hall County, Georgia,70 to 74 ,male,4286,4.2
0500000US13139,Hall County, Georgia,75 to 79 ,male,2959,2.9
0500000US13139,Hall County, Georgia,80 to 84 ,male,1439,1.4
0500000US13139,Hall County, Georgia,85+,male,786,0.8
0500000US13151,Henry County, Georgia,0-5 ,male,6787,6
0500000US13151,Henry County, Georgia,5 to 9 ,male,8887,7.9
0500000US13151,Henry County, Georgia,10 to 14 ,male,8859,7.8
0500000US13151,Henry County, Georgia,15 to 19 ,male,10565,9.4
0500000US13151,Henry County, Georgia,20 to 24 ,male,7750,6.9
0500000US13151,Henry County, Georgia,25 to 29 ,male,7372,6.5
0500000US13151,Henry County, Georgia,30 to 34 ,male,5847,5.2
0500000US13151,Henry County, Georgia,35 to 39 ,male,6042,5.4
0500000US13151,Henry County, Georgia,40 to 44 ,male,7942,7
0500000US13151,Henry County, Georgia,45 to 49 ,male,7848,7
0500000US13151,Henry County, Georgia,50 to 54 ,male,8832,7.8
0500000US13151,Henry County, Georgia,55 to 59 ,male,8336,7.4
0500000US13151,Henry County, Georgia,60 to 64 ,male,5462,4.8
0500000US13151,Henry County, Georgia,65 to 69 ,male,5000,4.4
0500000US13151,Henry County, Georgia,70 to 74 ,male,3317,2.9
0500000US13151,Henry County, Georgia,75 to 79 ,male,1777,1.6
0500000US13151,Henry County, Georgia,80 to 84 ,male,886,0.8
0500000US13151,Henry County, Georgia,85+,male,1369,1.2
0500000US13153,Houston County, Georgia,0-5 ,male,6355,8.2
0500000US13153,Houston County, Georgia,5 to 9 ,male,5058,6.5
0500000US13153,Houston County, Georgia,10 to 14 ,male,6379,8.2
0500000US13153,Houston County, Georgia,15 to 19 ,male,6610,8.5
0500000US13153,Houston County, Georgia,20 to 24 ,male,6098,7.8
0500000US13153,Houston County, Georgia,25 to 29 ,male,4595,5.9
0500000US13153,Houston County, Georgia,30 to 34 ,male,5454,7
0500000US13153,Houston County, Georgia,35 to 39 ,male,5827,7.5
0500000US13153,Houston County, Georgia,40 to 44 ,male,4480,5.8
0500000US13153,Houston County, Georgia,45 to 49 ,male,4475,5.7
0500000US13153,Houston County, Georgia,50 to 54 ,male,4285,5.5
0500000US13153,Houston County, Georgia,55 to 59 ,male,5683,7.3
0500000US13153,Houston County, Georgia,60 to 64 ,male,3975,5.1
0500000US13153,Houston County, Georgia,65 to 69 ,male,3664,4.7
0500000US13153,Houston County, Georgia,70 to 74 ,male,2107,2.7
0500000US13153,Houston County, Georgia,75 to 79 ,male,1029,1.3
0500000US13153,Houston County, Georgia,80 to 84 ,male,923,1.2
0500000US13153,Houston County, Georgia,85+,male,848,1.1
0500000US13157,Jackson County, Georgia,0-5 ,male,2468,6.9
0500000US13157,Jackson County, Georgia,5 to 9 ,male,2677,7.5
0500000US13157,Jackson County, Georgia,10 to 14 ,male,2771,7.8
0500000US13157,Jackson County, Georgia,15 to 19 ,male,2245,6.3
0500000US13157,Jackson County, Georgia,20 to 24 ,male,1339,3.8
0500000US13157,Jackson County, Georgia,25 to 29 ,male,2330,6.5
0500000US13157,Jackson County, Georgia,30 to 34 ,male,2192,6.2
0500000US13157,Jackson County, Georgia,35 to 39 ,male,3214,9
0500000US13157,Jackson County, Georgia,40 to 44 ,male,1924,5.4
0500000US13157,Jackson County, Georgia,45 to 49 ,male,2525,7.1
0500000US13157,Jackson County, Georgia,50 to 54 ,male,2594,7.3
0500000US13157,Jackson County, Georgia,55 to 59 ,male,1799,5.1
0500000US13157,Jackson County, Georgia,60 to 64 ,male,2526,7.1
0500000US13157,Jackson County, Georgia,65 to 69 ,male,2157,6.1
0500000US13157,Jackson County, Georgia,70 to 74 ,male,1153,3.2
0500000US13157,Jackson County, Georgia,75 to 79 ,male,626,1.8
0500000US13157,Jackson County, Georgia,80 to 84 ,male,381,1.1
0500000US13157,Jackson County, Georgia,85+,male,678,1.9
0500000US13185,Lowndes County, Georgia,0-5 ,male,4560,8
0500000US13185,Lowndes County, Georgia,5 to 9 ,male,4198,7.4
0500000US13185,Lowndes County, Georgia,10 to 14 ,male,3920,6.9
0500000US13185,Lowndes County, Georgia,15 to 19 ,male,3970,7
0500000US13185,Lowndes County, Georgia,20 to 24 ,male,7312,12.8
0500000US13185,Lowndes County, Georgia,25 to 29 ,male,5192,9.1
0500000US13185,Lowndes County, Georgia,30 to 34 ,male,4403,7.7
0500000US13185,Lowndes County, Georgia,35 to 39 ,male,3698,6.5
0500000US13185,Lowndes County, Georgia,40 to 44 ,male,3196,5.6
0500000US13185,Lowndes County, Georgia,45 to 49 ,male,2225,3.9
0500000US13185,Lowndes County, Georgia,50 to 54 ,male,2734,4.8
0500000US13185,Lowndes County, Georgia,55 to 59 ,male,2760,4.8
0500000US13185,Lowndes County, Georgia,60 to 64 ,male,2607,4.6
0500000US13185,Lowndes County, Georgia,65 to 69 ,male,1917,3.4
0500000US13185,Lowndes County, Georgia,70 to 74 ,male,1610,2.8
0500000US13185,Lowndes County, Georgia,75 to 79 ,male,923,1.6
0500000US13185,Lowndes County, Georgia,80 to 84 ,male,977,1.7
0500000US13185,Lowndes County, Georgia,85+,male,713,1.3
0500000US13215,Muscogee County, Georgia,0-5 ,male,6795,7.2
0500000US13215,Muscogee County, Georgia,5 to 9 ,male,7800,8.3
0500000US13215,Muscogee County, Georgia,10 to 14 ,male,6000,6.4
0500000US13215,Muscogee County, Georgia,15 to 19 ,male,7178,7.6
0500000US13215,Muscogee County, Georgia,20 to 24 ,male,7035,7.5
0500000US13215,Muscogee County, Georgia,25 to 29 ,male,8343,8.8
0500000US13215,Muscogee County, Georgia,30 to 34 ,male,7065,7.5
0500000US13215,Muscogee County, Georgia,35 to 39 ,male,6240,6.6
0500000US13215,Muscogee County, Georgia,40 to 44 ,male,6187,6.6
0500000US13215,Muscogee County, Georgia,45 to 49 ,male,5284,5.6
0500000US13215,Muscogee County, Georgia,50 to 54 ,male,5200,5.5
0500000US13215,Muscogee County, Georgia,55 to 59 ,male,5739,6.1
0500000US13215,Muscogee County, Georgia,60 to 64 ,male,4860,5.2
0500000US13215,Muscogee County, Georgia,65 to 69 ,male,3814,4
0500000US13215,Muscogee County, Georgia,70 to 74 ,male,2960,3.1
0500000US13215,Muscogee County, Georgia,75 to 79 ,male,1402,1.5
0500000US13215,Muscogee County, Georgia,80 to 84 ,male,1232,1.3
0500000US13215,Muscogee County, Georgia,85+,male,1211,1.3
0500000US13217,Newton County, Georgia,0-5 ,male,3943,7.7
0500000US13217,Newton County, Georgia,5 to 9 ,male,3244,6.4
0500000US13217,Newton County, Georgia,10 to 14 ,male,4561,8.9
0500000US13217,Newton County, Georgia,15 to 19 ,male,3067,6
0500000US13217,Newton County, Georgia,20 to 24 ,male,3451,6.8
0500000US13217,Newton County, Georgia,25 to 29 ,male,3752,7.3
0500000US13217,Newton County, Georgia,30 to 34 ,male,3842,7.5
0500000US13217,Newton County, Georgia,35 to 39 ,male,3008,5.9
0500000US13217,Newton County, Georgia,40 to 44 ,male,3430,6.7
0500000US13217,Newton County, Georgia,45 to 49 ,male,2762,5.4
0500000US13217,Newton County, Georgia,50 to 54 ,male,3649,7.1
0500000US13217,Newton County, Georgia,55 to 59 ,male,3678,7.2
0500000US13217,Newton County, Georgia,60 to 64 ,male,2381,4.7
0500000US13217,Newton County, Georgia,65 to 69 ,male,2443,4.8
0500000US13217,Newton County, Georgia,70 to 74 ,male,1824,3.6
0500000US13217,Newton County, Georgia,75 to 79 ,male,932,1.8
0500000US13217,Newton County, Georgia,80 to 84 ,male,699,1.4
0500000US13217,Newton County, Georgia,85+,male,419,0.8
0500000US13223,Paulding County, Georgia,0-5 ,male,5422,6.6
0500000US13223,Paulding County, Georgia,5 to 9 ,male,3960,4.8
0500000US13223,Paulding County, Georgia,10 to 14 ,male,8590,10.5
0500000US13223,Paulding County, Georgia,15 to 19 ,male,7370,9
0500000US13223,Paulding County, Georgia,20 to 24 ,male,5068,6.2
0500000US13223,Paulding County, Georgia,25 to 29 ,male,5055,6.2
0500000US13223,Paulding County, Georgia,30 to 34 ,male,4253,5.2
0500000US13223,Paulding County, Georgia,35 to 39 ,male,6181,7.5
0500000US13223,Paulding County, Georgia,40 to 44 ,male,6594,8
0500000US13223,Paulding County, Georgia,45 to 49 ,male,7559,9.2
0500000US13223,Paulding County, Georgia,50 to 54 ,male,5115,6.2
0500000US13223,Paulding County, Georgia,55 to 59 ,male,4748,5.8
0500000US13223,Paulding County, Georgia,60 to 64 ,male,4673,5.7
0500000US13223,Paulding County, Georgia,65 to 69 ,male,2890,3.5
0500000US13223,Paulding County, Georgia,70 to 74 ,male,2316,2.8
0500000US13223,Paulding County, Georgia,75 to 79 ,male,1517,1.8
0500000US13223,Paulding County, Georgia,80 to 84 ,male,558,0.7
0500000US13223,Paulding County, Georgia,85+,male,186,0.2
0500000US13245,Richmond County, Georgia,0-5 ,male,6871,7
0500000US13245,Richmond County, Georgia,5 to 9 ,male,8033,8.2
0500000US13245,Richmond County, Georgia,10 to 14 ,male,4624,4.7
0500000US13245,Richmond County, Georgia,15 to 19 ,male,7736,7.9
0500000US13245,Richmond County, Georgia,20 to 24 ,male,8513,8.7
0500000US13245,Richmond County, Georgia,25 to 29 ,male,9249,9.5
0500000US13245,Richmond County, Georgia,30 to 34 ,male,6878,7
0500000US13245,Richmond County, Georgia,35 to 39 ,male,5514,5.6
0500000US13245,Richmond County, Georgia,40 to 44 ,male,5673,5.8
0500000US13245,Richmond County, Georgia,45 to 49 ,male,5665,5.8
0500000US13245,Richmond County, Georgia,50 to 54 ,male,5200,5.3
0500000US13245,Richmond County, Georgia,55 to 59 ,male,4314,4.4
0500000US13245,Richmond County, Georgia,60 to 64 ,male,7317,7.5
0500000US13245,Richmond County, Georgia,65 to 69 ,male,3642,3.7
0500000US13245,Richmond County, Georgia,70 to 74 ,male,4197,4.3
0500000US13245,Richmond County, Georgia,75 to 79 ,male,2592,2.7
0500000US13245,Richmond County, Georgia,80 to 84 ,male,957,1
0500000US13245,Richmond County, Georgia,85+,male,733,0.8
0500000US13247,Rockdale County, Georgia,0-5 ,male,2427,5.6
0500000US13247,Rockdale County, Georgia,5 to 9 ,male,3484,8
0500000US13247,Rockdale County, Georgia,10 to 14 ,male,3569,8.2
0500000US13247,Rockdale County, Georgia,15 to 19 ,male,3780,8.7
0500000US13247,Rockdale County, Georgia,20 to 24 ,male,3409,7.8
0500000US13247,Rockdale County, Georgia,25 to 29 ,male,2531,5.8
0500000US13247,Rockdale County, Georgia,30 to 34 ,male,1585,3.6
0500000US13247,Rockdale County, Georgia,35 to 39 ,male,2523,5.8
0500000US13247,Rockdale County, Georgia,40 to 44 ,male,2290,5.3
0500000US13247,Rockdale County, Georgia,45 to 49 ,male,3190,7.3
0500000US13247,Rockdale County, Georgia,50 to 54 ,male,2642,6.1
0500000US13247,Rockdale County, Georgia,55 to 59 ,male,2949,6.8
0500000US13247,Rockdale County, Georgia,60 to 64 ,male,2933,6.7
0500000US13247,Rockdale County, Georgia,65 to 69 ,male,2510,5.8
0500000US13247,Rockdale County, Georgia,70 to 74 ,male,1469,3.4
0500000US13247,Rockdale County, Georgia,75 to 79 ,male,1092,2.5
0500000US13247,Rockdale County, Georgia,80 to 84 ,male,877,2
0500000US13247,Rockdale County, Georgia,85+,male,255,0.6
0500000US13255,Spalding County, Georgia,0-5 ,male,2472,7.4
0500000US13255,Spalding County, Georgia,5 to 9 ,male,4358,13.1
0500000US13255,Spalding County, Georgia,10 to 14 ,male,995,3
0500000US13255,Spalding County, Georgia,15 to 19 ,male,2227,6.7
0500000US13255,Spalding County, Georgia,20 to 24 ,male,2674,8
0500000US13255,Spalding County, Georgia,25 to 29 ,male,1647,5
0500000US13255,Spalding County, Georgia,30 to 34 ,male,1764,5.3
0500000US13255,Spalding County, Georgia,35 to 39 ,male,1507,4.5
0500000US13255,Spalding County, Georgia,40 to 44 ,male,2115,6.4
0500000US13255,Spalding County, Georgia,45 to 49 ,male,1679,5.1
0500000US13255,Spalding County, Georgia,50 to 54 ,male,2137,6.4
0500000US13255,Spalding County, Georgia,55 to 59 ,male,2123,6.4
0500000US13255,Spalding County, Georgia,60 to 64 ,male,2184,6.6
0500000US13255,Spalding County, Georgia,65 to 69 ,male,1593,4.8
0500000US13255,Spalding County, Georgia,70 to 74 ,male,1287,3.9
0500000US13255,Spalding County, Georgia,75 to 79 ,male,1136,3.4
0500000US13255,Spalding County, Georgia,80 to 84 ,male,850,2.6
0500000US13255,Spalding County, Georgia,85+,male,485,1.5
0500000US13285,Troup County, Georgia,0-5 ,male,2254,6.9
0500000US13285,Troup County, Georgia,5 to 9 ,male,2263,6.9
0500000US13285,Troup County, Georgia,10 to 14 ,male,2270,7
0500000US13285,Troup County, Georgia,15 to 19 ,male,1827,5.6
0500000US13285,Troup County, Georgia,20 to 24 ,male,2769,8.5
0500000US13285,Troup County, Georgia,25 to 29 ,male,2845,8.7
0500000US13285,Troup County, Georgia,30 to 34 ,male,2803,8.6
0500000US13285,Troup County, Georgia,35 to 39 ,male,1495,4.6
0500000US13285,Troup County, Georgia,40 to 44 ,male,1977,6.1
0500000US13285,Troup County, Georgia,45 to 49 ,male,1608,4.9
0500000US13285,Troup County, Georgia,50 to 54 ,male,1736,5.3
0500000US13285,Troup County, Georgia,55 to 59 ,male,2151,6.6
0500000US13285,Troup County, Georgia,60 to 64 ,male,1946,6
0500000US13285,Troup County, Georgia,65 to 69 ,male,1830,5.6
0500000US13285,Troup County, Georgia,70 to 74 ,male,1252,3.8
