id,county,state,total_pop,race,total,prop
0500000US05031,Craighead County, Arkansas,110332,white,86310,78.22753145053113
0500000US05031,Craighead County, Arkansas,110332,black,18031,16.342493564876918
0500000US05031,Craighead County, Arkansas,110332,am_in_alask,188,0.1703948083964761
0500000US05031,Craighead County, Arkansas,110332,asian,1527,1.3840046405394628
0500000US05031,Craighead County, Arkansas,110332,hawaii_pi,0,0
0500000US05031,Craighead County, Arkansas,110332,other,507,0.45952216945219887
0500000US05045,Faulkner County, Arkansas,126007,white,104065,82.58668169228693
0500000US05045,Faulkner County, Arkansas,126007,black,15337,12.17154602522082
0500000US05045,Faulkner County, Arkansas,126007,am_in_alask,194,0.1539597006515511
0500000US05045,Faulkner County, Arkansas,126007,asian,1401,1.1118429928496036
0500000US05045,Faulkner County, Arkansas,126007,hawaii_pi,0,0
0500000US05045,Faulkner County, Arkansas,126007,other,1766,1.4015094399517487
0500000US05051,Garland County, Arkansas,99386,white,86188,86.7204636467913
0500000US05051,Garland County, Arkansas,99386,black,8275,8.326122391483711
0500000US05051,Garland County, Arkansas,99386,am_in_alask,849,0.8542450646972412
0500000US05051,Garland County, Arkansas,99386,asian,951,0.9568752138128106
0500000US05051,Garland County, Arkansas,99386,hawaii_pi,0,0
0500000US05051,Garland County, Arkansas,99386,other,633,0.6369106312760349
0500000US05069,Jefferson County, Arkansas,NA,white,NA,NA
0500000US05069,Jefferson County, Arkansas,NA,black,NA,NA
0500000US05069,Jefferson County, Arkansas,NA,am_in_alask,NA,NA
0500000US05069,Jefferson County, Arkansas,NA,asian,NA,NA
0500000US05069,Jefferson County, Arkansas,NA,hawaii_pi,NA,NA
0500000US05069,Jefferson County, Arkansas,NA,other,NA,NA
0500000US05085,Lonoke County, Arkansas,NA,white,NA,NA
0500000US05085,Lonoke County, Arkansas,NA,black,NA,NA
0500000US05085,Lonoke County, Arkansas,NA,am_in_alask,NA,NA
0500000US05085,Lonoke County, Arkansas,NA,asian,NA,NA
0500000US05085,Lonoke County, Arkansas,NA,hawaii_pi,NA,NA
0500000US05085,Lonoke County, Arkansas,NA,other,NA,NA
0500000US05119,Pulaski County, Arkansas,391911,white,216942,55.354914763811166
0500000US05119,Pulaski County, Arkansas,391911,black,147026,37.51515012336984
0500000US05119,Pulaski County, Arkansas,391911,am_in_alask,1365,0.3482933625236342
0500000US05119,Pulaski County, Arkansas,391911,asian,8522,2.1744732860266742
0500000US05119,Pulaski County, Arkansas,391911,hawaii_pi,289,0.07374123206544343
0500000US05119,Pulaski County, Arkansas,391911,other,7095,1.8103600052052633
0500000US05125,Saline County, Arkansas,122437,white,107328,87.65977604809004
0500000US05125,Saline County, Arkansas,122437,black,9375,7.656999109746236
0500000US05125,Saline County, Arkansas,122437,am_in_alask,246,0.20091965663974123
0500000US05125,Saline County, Arkansas,122437,asian,1747,1.4268562607708455
0500000US05125,Saline County, Arkansas,122437,hawaii_pi,0,0
0500000US05125,Saline County, Arkansas,122437,other,632,0.5161838333183596
0500000US05131,Sebastian County, Arkansas,127827,white,92977,72.73658929647101
0500000US05131,Sebastian County, Arkansas,127827,black,8891,6.95549453558325
0500000US05131,Sebastian County, Arkansas,127827,am_in_alask,1031,0.8065588647155921
0500000US05131,Sebastian County, Arkansas,127827,asian,5647,4.417689533510135
0500000US05131,Sebastian County, Arkansas,127827,hawaii_pi,0,0
0500000US05131,Sebastian County, Arkansas,127827,other,11058,8.650754535426788
0500000US05143,Washington County, Arkansas,239187,white,188340,78.74173763624277
0500000US05143,Washington County, Arkansas,239187,black,9389,3.9253805599802662
0500000US05143,Washington County, Arkansas,239187,am_in_alask,2251,0.9411046586980061
0500000US05143,Washington County, Arkansas,239187,asian,6116,2.5569951544189276
0500000US05143,Washington County, Arkansas,239187,hawaii_pi,6769,2.830003302855088
0500000US05143,Washington County, Arkansas,239187,other,18738,7.834037803057859
0500000US05145,White County, Arkansas,78753,white,71325,90.56797836272904
0500000US05145,White County, Arkansas,78753,black,4524,5.744543065026094
0500000US05145,White County, Arkansas,78753,am_in_alask,768,0.9752009447259152
0500000US05145,White County, Arkansas,78753,asian,0,0
0500000US05145,White County, Arkansas,78753,hawaii_pi,0,0
0500000US05145,White County, Arkansas,78753,other,1196,1.5186723045471284
0500000US06001,Alameda County, California,1671329,white,649209,38.8438781353043
0500000US06001,Alameda County, California,1671329,black,178246,10.664925936186114
0500000US06001,Alameda County, California,1671329,am_in_alask,12648,0.7567630310968099
0500000US06001,Alameda County, California,1671329,asian,520313,31.131692204227896
0500000US06001,Alameda County, California,1671329,hawaii_pi,13503,0.807919924802358
0500000US06001,Alameda County, California,1671329,other,191329,11.447716158817324
0500000US06007,Butte County, California,219186,white,175765,80.18988439042639
0500000US06007,Butte County, California,219186,black,3984,1.8176343379595412
0500000US06007,Butte County, California,219186,am_in_alask,2333,1.064392798810143
0500000US06007,Butte County, California,219186,asian,10365,4.728860419917331
0500000US06007,Butte County, California,219186,hawaii_pi,798,0.36407434781418524
0500000US06007,Butte County, California,219186,other,12272,5.598897739819149
0500000US06013,Contra Costa County, California,1153526,white,600481,52.0561305076782
0500000US06013,Contra Costa County, California,1153526,black,101590,8.806910290708663
0500000US06013,Contra Costa County, California,1153526,am_in_alask,5863,0.5082676940094978
0500000US06013,Contra Costa County, California,1153526,asian,205366,17.80332649632518
0500000US06013,Contra Costa County, California,1153526,hawaii_pi,4625,0.4009445820900439
0500000US06013,Contra Costa County, California,1153526,other,162355,14.074671918968452
0500000US06017,El Dorado County, California,192843,white,167011,86.60464730376523
0500000US06017,El Dorado County, California,192843,black,1644,0.85250696162163
0500000US06017,El Dorado County, California,192843,am_in_alask,2540,1.3171336268363385
0500000US06017,El Dorado County, California,192843,asian,10114,5.244680906229419
0500000US06017,El Dorado County, California,192843,hawaii_pi,125,0.0648195682498198
0500000US06017,El Dorado County, California,192843,other,4845,2.5124064653630156
0500000US06019,Fresno County, California,999101,white,638792,63.93667907448797
0500000US06019,Fresno County, California,999101,black,47391,4.743364284491758
0500000US06019,Fresno County, California,999101,am_in_alask,13588,1.360022660371674
0500000US06019,Fresno County, California,999101,asian,104859,10.49533530644049
0500000US06019,Fresno County, California,999101,hawaii_pi,1953,0.19547573268368262
0500000US06019,Fresno County, California,999101,other,152697,15.28343981239134
0500000US06023,Humboldt County, California,135558,white,106738,78.7397276442556
0500000US06023,Humboldt County, California,135558,black,2059,1.5189070361026278
0500000US06023,Humboldt County, California,135558,am_in_alask,7073,5.217692795703685
0500000US06023,Humboldt County, California,135558,asian,3525,2.6003629442747753
0500000US06023,Humboldt County, California,135558,hawaii_pi,539,0.39761578069903664
0500000US06023,Humboldt County, California,135558,other,4906,3.61911506513817
0500000US06025,Imperial County, California,181215,white,125807,69.42416466628039
0500000US06025,Imperial County, California,181215,black,3979,2.1957343487018184
0500000US06025,Imperial County, California,181215,am_in_alask,3791,2.0919901774135696
0500000US06025,Imperial County, California,181215,asian,2589,1.4286896780067875
0500000US06025,Imperial County, California,181215,hawaii_pi,0,0
0500000US06025,Imperial County, California,181215,other,41162,22.71445520514306
0500000US06029,Kern County, California,900202,white,645240,71.67724577372634
0500000US06029,Kern County, California,900202,black,46432,5.157953437117447
0500000US06029,Kern County, California,900202,am_in_alask,8906,0.9893335051466227
0500000US06029,Kern County, California,900202,asian,42066,4.672951182068025
0500000US06029,Kern County, California,900202,hawaii_pi,907,0.10075516384100457
0500000US06029,Kern County, California,900202,other,122148,13.568954523540272
0500000US06031,Kings County, California,152940,white,115128,75.27657905060808
0500000US06031,Kings County, California,152940,black,8635,5.646004969268994
0500000US06031,Kings County, California,152940,am_in_alask,2804,1.8333987184516805
